,income,education,green_energy,green_energy_freq,cost,cost_freq,combination,combination_freq
1903,9000-12000,Vocational school,100% Green energy,127,20% higher than current,112,80% Green energy & same as current,30
1904,9000-12000,Vocational school,100% Green energy,127,20% higher than current,112,80% Green energy & 20% higher than current,30
1905,9000-12000,Vocational school,100% Green energy,127,20% higher than current,112,100% Green energy & 20% lower than current,37
1906,9000-12000,Vocational school,100% Green energy,127,20% higher than current,112,100% Green energy & same as current,34
1907,9000-12000,Vocational school,100% Green energy,127,20% higher than current,112,100% Green energy & 20% higher than current,56
1908,9000-12000,Matura,60% Green energy,25,20% lower than current,25,60% Green energy & 20% lower than current,7
1909,9000-12000,Matura,60% Green energy,25,20% lower than current,25,60% Green energy & same as current,11
1910,9000-12000,Matura,60% Green energy,25,20% lower than current,25,60% Green energy & 20% higher than current,7
1911,9000-12000,Matura,60% Green energy,25,20% lower than current,25,80% Green energy & 20% lower than current,9
1912,9000-12000,Matura,60% Green energy,25,20% lower than current,25,80% Green energy & same as current,11
1913,9000-12000,Matura,60% Green energy,25,20% lower than current,25,80% Green energy & 20% higher than current,13
1914,9000-12000,Matura,60% Green energy,25,20% lower than current,25,100% Green energy & 20% lower than current,9
1915,9000-12000,Matura,60% Green energy,25,20% lower than current,25,100% Green energy & same as current,11
1916,9000-12000,Matura,60% Green energy,25,20% lower than current,25,100% Green energy & 20% higher than current,7
1917,9000-12000,Matura,60% Green energy,25,same as current,33,60% Green energy & 20% lower than current,7
1918,9000-12000,Matura,60% Green energy,25,same as current,33,60% Green energy & same as current,11
1919,9000-12000,Matura,60% Green energy,25,same as current,33,60% Green energy & 20% higher than current,7
1920,9000-12000,Matura,60% Green energy,25,same as current,33,80% Green energy & 20% lower than current,9
1921,9000-12000,Matura,60% Green energy,25,same as current,33,80% Green energy & same as current,11
1922,9000-12000,Matura,60% Green energy,25,same as current,33,80% Green energy & 20% higher than current,13
1923,9000-12000,Matura,60% Green energy,25,same as current,33,100% Green energy & 20% lower than current,9
1924,9000-12000,Matura,60% Green energy,25,same as current,33,100% Green energy & same as current,11
1925,9000-12000,Matura,60% Green energy,25,same as current,33,100% Green energy & 20% higher than current,7
1926,9000-12000,Matura,60% Green energy,25,20% higher than current,27,60% Green energy & 20% lower than current,7
1927,9000-12000,Matura,60% Green energy,25,20% higher than current,27,60% Green energy & same as current,11
1928,9000-12000,Matura,60% Green energy,25,20% higher than current,27,60% Green energy & 20% higher than current,7
1929,9000-12000,Matura,60% Green energy,25,20% higher than current,27,80% Green energy & 20% lower than current,9
1930,9000-12000,Matura,60% Green energy,25,20% higher than current,27,80% Green energy & same as current,11
1931,9000-12000,Matura,60% Green energy,25,20% higher than current,27,80% Green energy & 20% higher than current,13
1932,9000-12000,Matura,60% Green energy,25,20% higher than current,27,100% Green energy & 20% lower than current,9
1933,9000-12000,Matura,60% Green energy,25,20% higher than current,27,100% Green energy & same as current,11
1934,9000-12000,Matura,60% Green energy,25,20% higher than current,27,100% Green energy & 20% higher than current,7
1935,9000-12000,Matura,80% Green energy,33,20% lower than current,25,60% Green energy & 20% lower than current,7
1936,9000-12000,Matura,80% Green energy,33,20% lower than current,25,60% Green energy & same as current,11
1937,9000-12000,Matura,80% Green energy,33,20% lower than current,25,60% Green energy & 20% higher than current,7
1938,9000-12000,Matura,80% Green energy,33,20% lower than current,25,80% Green energy & 20% lower than current,9
1939,9000-12000,Matura,80% Green energy,33,20% lower than current,25,80% Green energy & same as current,11
1940,9000-12000,Matura,80% Green energy,33,20% lower than current,25,80% Green energy & 20% higher than current,13
1941,9000-12000,Matura,80% Green energy,33,20% lower than current,25,100% Green energy & 20% lower than current,9
1942,9000-12000,Matura,80% Green energy,33,20% lower than current,25,100% Green energy & same as current,11
1943,9000-12000,Matura,80% Green energy,33,20% lower than current,25,100% Green energy & 20% higher than current,7
1944,9000-12000,Matura,80% Green energy,33,same as current,33,60% Green energy & 20% lower than current,7
1945,9000-12000,Matura,80% Green energy,33,same as current,33,60% Green energy & same as current,11
1946,9000-12000,Matura,80% Green energy,33,same as current,33,60% Green energy & 20% higher than current,7
1947,9000-12000,Matura,80% Green energy,33,same as current,33,80% Green energy & 20% lower than current,9
1948,9000-12000,Matura,80% Green energy,33,same as current,33,80% Green energy & same as current,11
1949,9000-12000,Matura,80% Green energy,33,same as current,33,80% Green energy & 20% higher than current,13
1950,9000-12000,Matura,80% Green energy,33,same as current,33,100% Green energy & 20% lower than current,9
1951,9000-12000,Matura,80% Green energy,33,same as current,33,100% Green energy & same as current,11
1952,9000-12000,Matura,80% Green energy,33,same as current,33,100% Green energy & 20% higher than current,7
1953,9000-12000,Matura,80% Green energy,33,20% higher than current,27,60% Green energy & 20% lower than current,7
1954,9000-12000,Matura,80% Green energy,33,20% higher than current,27,60% Green energy & same as current,11
1955,9000-12000,Matura,80% Green energy,33,20% higher than current,27,60% Green energy & 20% higher than current,7
1956,9000-12000,Matura,80% Green energy,33,20% higher than current,27,80% Green energy & 20% lower than current,9
1957,9000-12000,Matura,80% Green energy,33,20% higher than current,27,80% Green energy & same as current,11
1958,9000-12000,Matura,80% Green energy,33,20% higher than current,27,80% Green energy & 20% higher than current,13
1959,9000-12000,Matura,80% Green energy,33,20% higher than current,27,100% Green energy & 20% lower than current,9
1960,9000-12000,Matura,80% Green energy,33,20% higher than current,27,100% Green energy & same as current,11
1961,9000-12000,Matura,80% Green energy,33,20% higher than current,27,100% Green energy & 20% higher than current,7
1962,9000-12000,Matura,100% Green energy,27,20% lower than current,25,60% Green energy & 20% lower than current,7
1963,9000-12000,Matura,100% Green energy,27,20% lower than current,25,60% Green energy & same as current,11
1964,9000-12000,Matura,100% Green energy,27,20% lower than current,25,60% Green energy & 20% higher than current,7
1965,9000-12000,Matura,100% Green energy,27,20% lower than current,25,80% Green energy & 20% lower than current,9
1966,9000-12000,Matura,100% Green energy,27,20% lower than current,25,80% Green energy & same as current,11
1967,9000-12000,Matura,100% Green energy,27,20% lower than current,25,80% Green energy & 20% higher than current,13
1968,9000-12000,Matura,100% Green energy,27,20% lower than current,25,100% Green energy & 20% lower than current,9
1969,9000-12000,Matura,100% Green energy,27,20% lower than current,25,100% Green energy & same as current,11
1970,9000-12000,Matura,100% Green energy,27,20% lower than current,25,100% Green energy & 20% higher than current,7
1971,9000-12000,Matura,100% Green energy,27,same as current,33,60% Green energy & 20% lower than current,7
1972,9000-12000,Matura,100% Green energy,27,same as current,33,60% Green energy & same as current,11
1973,9000-12000,Matura,100% Green energy,27,same as current,33,60% Green energy & 20% higher than current,7
1974,9000-12000,Matura,100% Green energy,27,same as current,33,80% Green energy & 20% lower than current,9
1975,9000-12000,Matura,100% Green energy,27,same as current,33,80% Green energy & same as current,11
1976,9000-12000,Matura,100% Green energy,27,same as current,33,80% Green energy & 20% higher than current,13
1977,9000-12000,Matura,100% Green energy,27,same as current,33,100% Green energy & 20% lower than current,9
1978,9000-12000,Matura,100% Green energy,27,same as current,33,100% Green energy & same as current,11
1979,9000-12000,Matura,100% Green energy,27,same as current,33,100% Green energy & 20% higher than current,7
1980,9000-12000,Matura,100% Green energy,27,20% higher than current,27,60% Green energy & 20% lower than current,7
1981,9000-12000,Matura,100% Green energy,27,20% higher than current,27,60% Green energy & same as current,11
1982,9000-12000,Matura,100% Green energy,27,20% higher than current,27,60% Green energy & 20% higher than current,7
1983,9000-12000,Matura,100% Green energy,27,20% higher than current,27,80% Green energy & 20% lower than current,9
1984,9000-12000,Matura,100% Green energy,27,20% higher than current,27,80% Green energy & same as current,11
1985,9000-12000,Matura,100% Green energy,27,20% higher than current,27,80% Green energy & 20% higher than current,13
1986,9000-12000,Matura,100% Green energy,27,20% higher than current,27,100% Green energy & 20% lower than current,9
1987,9000-12000,Matura,100% Green energy,27,20% higher than current,27,100% Green energy & same as current,11
1988,9000-12000,Matura,100% Green energy,27,20% higher than current,27,100% Green energy & 20% higher than current,7
1989,9000-12000,Bachelor,60% Green energy,51,20% lower than current,50,60% Green energy & 20% lower than current,12
1990,9000-12000,Bachelor,60% Green energy,51,20% lower than current,50,60% Green energy & same as current,22
1991,9000-12000,Bachelor,60% Green energy,51,20% lower than current,50,60% Green energy & 20% higher than current,17
1992,9000-12000,Bachelor,60% Green energy,51,20% lower than current,50,80% Green energy & 20% lower than current,19
1993,9000-12000,Bachelor,60% Green energy,51,20% lower than current,50,80% Green energy & same as current,13
1994,9000-12000,Bachelor,60% Green energy,51,20% lower than current,50,80% Green energy & 20% higher than current,13
1995,9000-12000,Bachelor,60% Green energy,51,20% lower than current,50,100% Green energy & 20% lower than current,19
1996,9000-12000,Bachelor,60% Green energy,51,20% lower than current,50,100% Green energy & same as current,14
1997,9000-12000,Bachelor,60% Green energy,51,20% lower than current,50,100% Green energy & 20% higher than current,15
1998,9000-12000,Bachelor,60% Green energy,51,same as current,49,60% Green energy & 20% lower than current,12
1999,9000-12000,Bachelor,60% Green energy,51,same as current,49,60% Green energy & same as current,22
2000,9000-12000,Bachelor,60% Green energy,51,same as current,49,60% Green energy & 20% higher than current,17
2001,9000-12000,Bachelor,60% Green energy,51,same as current,49,80% Green energy & 20% lower than current,19
2002,9000-12000,Bachelor,60% Green energy,51,same as current,49,80% Green energy & same as current,13
2003,9000-12000,Bachelor,60% Green energy,51,same as current,49,80% Green energy & 20% higher than current,13
2004,9000-12000,Bachelor,60% Green energy,51,same as current,49,100% Green energy & 20% lower than current,19
2005,9000-12000,Bachelor,60% Green energy,51,same as current,49,100% Green energy & same as current,14
2006,9000-12000,Bachelor,60% Green energy,51,same as current,49,100% Green energy & 20% higher than current,15
2007,9000-12000,Bachelor,60% Green energy,51,20% higher than current,45,60% Green energy & 20% lower than current,12
2008,9000-12000,Bachelor,60% Green energy,51,20% higher than current,45,60% Green energy & same as current,22
2009,9000-12000,Bachelor,60% Green energy,51,20% higher than current,45,60% Green energy & 20% higher than current,17
2010,9000-12000,Bachelor,60% Green energy,51,20% higher than current,45,80% Green energy & 20% lower than current,19
2011,9000-12000,Bachelor,60% Green energy,51,20% higher than current,45,80% Green energy & same as current,13
2012,9000-12000,Bachelor,60% Green energy,51,20% higher than current,45,80% Green energy & 20% higher than current,13
2013,9000-12000,Bachelor,60% Green energy,51,20% higher than current,45,100% Green energy & 20% lower than current,19
2014,9000-12000,Bachelor,60% Green energy,51,20% higher than current,45,100% Green energy & same as current,14
2015,9000-12000,Bachelor,60% Green energy,51,20% higher than current,45,100% Green energy & 20% higher than current,15
2016,9000-12000,Bachelor,80% Green energy,45,20% lower than current,50,60% Green energy & 20% lower than current,12
2017,9000-12000,Bachelor,80% Green energy,45,20% lower than current,50,60% Green energy & same as current,22
2018,9000-12000,Bachelor,80% Green energy,45,20% lower than current,50,60% Green energy & 20% higher than current,17
2019,9000-12000,Bachelor,80% Green energy,45,20% lower than current,50,80% Green energy & 20% lower than current,19
2020,9000-12000,Bachelor,80% Green energy,45,20% lower than current,50,80% Green energy & same as current,13
2021,9000-12000,Bachelor,80% Green energy,45,20% lower than current,50,80% Green energy & 20% higher than current,13
2022,9000-12000,Bachelor,80% Green energy,45,20% lower than current,50,100% Green energy & 20% lower than current,19
2023,9000-12000,Bachelor,80% Green energy,45,20% lower than current,50,100% Green energy & same as current,14
2024,9000-12000,Bachelor,80% Green energy,45,20% lower than current,50,100% Green energy & 20% higher than current,15
2025,9000-12000,Bachelor,80% Green energy,45,same as current,49,60% Green energy & 20% lower than current,12
2026,9000-12000,Bachelor,80% Green energy,45,same as current,49,60% Green energy & same as current,22
2027,9000-12000,Bachelor,80% Green energy,45,same as current,49,60% Green energy & 20% higher than current,17
2028,9000-12000,Bachelor,80% Green energy,45,same as current,49,80% Green energy & 20% lower than current,19
2029,9000-12000,Bachelor,80% Green energy,45,same as current,49,80% Green energy & same as current,13
2030,9000-12000,Bachelor,80% Green energy,45,same as current,49,80% Green energy & 20% higher than current,13
2031,9000-12000,Bachelor,80% Green energy,45,same as current,49,100% Green energy & 20% lower than current,19
2032,9000-12000,Bachelor,80% Green energy,45,same as current,49,100% Green energy & same as current,14
2033,9000-12000,Bachelor,80% Green energy,45,same as current,49,100% Green energy & 20% higher than current,15
2034,9000-12000,Bachelor,80% Green energy,45,20% higher than current,45,60% Green energy & 20% lower than current,12
2035,9000-12000,Bachelor,80% Green energy,45,20% higher than current,45,60% Green energy & same as current,22
2036,9000-12000,Bachelor,80% Green energy,45,20% higher than current,45,60% Green energy & 20% higher than current,17
2037,9000-12000,Bachelor,80% Green energy,45,20% higher than current,45,80% Green energy & 20% lower than current,19
2038,9000-12000,Bachelor,80% Green energy,45,20% higher than current,45,80% Green energy & same as current,13
2039,9000-12000,Bachelor,80% Green energy,45,20% higher than current,45,80% Green energy & 20% higher than current,13
2040,9000-12000,Bachelor,80% Green energy,45,20% higher than current,45,100% Green energy & 20% lower than current,19
2041,9000-12000,Bachelor,80% Green energy,45,20% higher than current,45,100% Green energy & same as current,14
2042,9000-12000,Bachelor,80% Green energy,45,20% higher than current,45,100% Green energy & 20% higher than current,15
2043,9000-12000,Bachelor,100% Green energy,48,20% lower than current,50,60% Green energy & 20% lower than current,12
2044,9000-12000,Bachelor,100% Green energy,48,20% lower than current,50,60% Green energy & same as current,22
2045,9000-12000,Bachelor,100% Green energy,48,20% lower than current,50,60% Green energy & 20% higher than current,17
2046,9000-12000,Bachelor,100% Green energy,48,20% lower than current,50,80% Green energy & 20% lower than current,19
2047,9000-12000,Bachelor,100% Green energy,48,20% lower than current,50,80% Green energy & same as current,13
2048,9000-12000,Bachelor,100% Green energy,48,20% lower than current,50,80% Green energy & 20% higher than current,13
2049,9000-12000,Bachelor,100% Green energy,48,20% lower than current,50,100% Green energy & 20% lower than current,19
2050,9000-12000,Bachelor,100% Green energy,48,20% lower than current,50,100% Green energy & same as current,14
2051,9000-12000,Bachelor,100% Green energy,48,20% lower than current,50,100% Green energy & 20% higher than current,15
2052,9000-12000,Bachelor,100% Green energy,48,same as current,49,60% Green energy & 20% lower than current,12
2053,9000-12000,Bachelor,100% Green energy,48,same as current,49,60% Green energy & same as current,22
2054,9000-12000,Bachelor,100% Green energy,48,same as current,49,60% Green energy & 20% higher than current,17
2055,9000-12000,Bachelor,100% Green energy,48,same as current,49,80% Green energy & 20% lower than current,19
2056,9000-12000,Bachelor,100% Green energy,48,same as current,49,80% Green energy & same as current,13
2057,9000-12000,Bachelor,100% Green energy,48,same as current,49,80% Green energy & 20% higher than current,13
2058,9000-12000,Bachelor,100% Green energy,48,same as current,49,100% Green energy & 20% lower than current,19
2059,9000-12000,Bachelor,100% Green energy,48,same as current,49,100% Green energy & same as current,14
2060,9000-12000,Bachelor,100% Green energy,48,same as current,49,100% Green energy & 20% higher than current,15
2061,9000-12000,Bachelor,100% Green energy,48,20% higher than current,45,60% Green energy & 20% lower than current,12
2062,9000-12000,Bachelor,100% Green energy,48,20% higher than current,45,60% Green energy & same as current,22
2063,9000-12000,Bachelor,100% Green energy,48,20% higher than current,45,60% Green energy & 20% higher than current,17
2064,9000-12000,Bachelor,100% Green energy,48,20% higher than current,45,80% Green energy & 20% lower than current,19
2065,9000-12000,Bachelor,100% Green energy,48,20% higher than current,45,80% Green energy & same as current,13
2066,9000-12000,Bachelor,100% Green energy,48,20% higher than current,45,80% Green energy & 20% higher than current,13
2067,9000-12000,Bachelor,100% Green energy,48,20% higher than current,45,100% Green energy & 20% lower than current,19
2068,9000-12000,Bachelor,100% Green energy,48,20% higher than current,45,100% Green energy & same as current,14
2069,9000-12000,Bachelor,100% Green energy,48,20% higher than current,45,100% Green energy & 20% higher than current,15
2070,9000-12000,Master,60% Green energy,72,20% lower than current,68,60% Green energy & 20% lower than current,21
2071,9000-12000,Master,60% Green energy,72,20% lower than current,68,60% Green energy & same as current,27
2072,9000-12000,Master,60% Green energy,72,20% lower than current,68,60% Green energy & 20% higher than current,24
2073,9000-12000,Master,60% Green energy,72,20% lower than current,68,80% Green energy & 20% lower than current,27
2074,9000-12000,Master,60% Green energy,72,20% lower than current,68,80% Green energy & same as current,25
2075,9000-12000,Master,60% Green energy,72,20% lower than current,68,80% Green energy & 20% higher than current,20
2076,9000-12000,Master,60% Green energy,72,20% lower than current,68,100% Green energy & 20% lower than current,20
2077,9000-12000,Master,60% Green energy,72,20% lower than current,68,100% Green energy & same as current,21
2078,9000-12000,Master,60% Green energy,72,20% lower than current,68,100% Green energy & 20% higher than current,25
2079,9000-12000,Master,60% Green energy,72,same as current,73,60% Green energy & 20% lower than current,21
2080,9000-12000,Master,60% Green energy,72,same as current,73,60% Green energy & same as current,27
2081,9000-12000,Master,60% Green energy,72,same as current,73,60% Green energy & 20% higher than current,24
2082,9000-12000,Master,60% Green energy,72,same as current,73,80% Green energy & 20% lower than current,27
2083,9000-12000,Master,60% Green energy,72,same as current,73,80% Green energy & same as current,25
2084,9000-12000,Master,60% Green energy,72,same as current,73,80% Green energy & 20% higher than current,20
2085,9000-12000,Master,60% Green energy,72,same as current,73,100% Green energy & 20% lower than current,20
2086,9000-12000,Master,60% Green energy,72,same as current,73,100% Green energy & same as current,21
2087,9000-12000,Master,60% Green energy,72,same as current,73,100% Green energy & 20% higher than current,25
2088,9000-12000,Master,60% Green energy,72,20% higher than current,69,60% Green energy & 20% lower than current,21
2089,9000-12000,Master,60% Green energy,72,20% higher than current,69,60% Green energy & same as current,27
2090,9000-12000,Master,60% Green energy,72,20% higher than current,69,60% Green energy & 20% higher than current,24
2091,9000-12000,Master,60% Green energy,72,20% higher than current,69,80% Green energy & 20% lower than current,27
2092,9000-12000,Master,60% Green energy,72,20% higher than current,69,80% Green energy & same as current,25
2093,9000-12000,Master,60% Green energy,72,20% higher than current,69,80% Green energy & 20% higher than current,20
2094,9000-12000,Master,60% Green energy,72,20% higher than current,69,100% Green energy & 20% lower than current,20
2095,9000-12000,Master,60% Green energy,72,20% higher than current,69,100% Green energy & same as current,21
2096,9000-12000,Master,60% Green energy,72,20% higher than current,69,100% Green energy & 20% higher than current,25
2097,9000-12000,Master,80% Green energy,72,20% lower than current,68,60% Green energy & 20% lower than current,21
2098,9000-12000,Master,80% Green energy,72,20% lower than current,68,60% Green energy & same as current,27
2099,9000-12000,Master,80% Green energy,72,20% lower than current,68,60% Green energy & 20% higher than current,24
2100,9000-12000,Master,80% Green energy,72,20% lower than current,68,80% Green energy & 20% lower than current,27
2101,9000-12000,Master,80% Green energy,72,20% lower than current,68,80% Green energy & same as current,25
2102,9000-12000,Master,80% Green energy,72,20% lower than current,68,80% Green energy & 20% higher than current,20
2103,9000-12000,Master,80% Green energy,72,20% lower than current,68,100% Green energy & 20% lower than current,20
2104,9000-12000,Master,80% Green energy,72,20% lower than current,68,100% Green energy & same as current,21
2105,9000-12000,Master,80% Green energy,72,20% lower than current,68,100% Green energy & 20% higher than current,25
2106,9000-12000,Master,80% Green energy,72,same as current,73,60% Green energy & 20% lower than current,21
2107,9000-12000,Master,80% Green energy,72,same as current,73,60% Green energy & same as current,27
2108,9000-12000,Master,80% Green energy,72,same as current,73,60% Green energy & 20% higher than current,24
2109,9000-12000,Master,80% Green energy,72,same as current,73,80% Green energy & 20% lower than current,27
2110,9000-12000,Master,80% Green energy,72,same as current,73,80% Green energy & same as current,25
2111,9000-12000,Master,80% Green energy,72,same as current,73,80% Green energy & 20% higher than current,20
2112,9000-12000,Master,80% Green energy,72,same as current,73,100% Green energy & 20% lower than current,20
2113,9000-12000,Master,80% Green energy,72,same as current,73,100% Green energy & same as current,21
2114,9000-12000,Master,80% Green energy,72,same as current,73,100% Green energy & 20% higher than current,25
2115,9000-12000,Master,80% Green energy,72,20% higher than current,69,60% Green energy & 20% lower than current,21
2116,9000-12000,Master,80% Green energy,72,20% higher than current,69,60% Green energy & same as current,27
2117,9000-12000,Master,80% Green energy,72,20% higher than current,69,60% Green energy & 20% higher than current,24
2118,9000-12000,Master,80% Green energy,72,20% higher than current,69,80% Green energy & 20% lower than current,27
2119,9000-12000,Master,80% Green energy,72,20% higher than current,69,80% Green energy & same as current,25
2120,9000-12000,Master,80% Green energy,72,20% higher than current,69,80% Green energy & 20% higher than current,20
2121,9000-12000,Master,80% Green energy,72,20% higher than current,69,100% Green energy & 20% lower than current,20
2122,9000-12000,Master,80% Green energy,72,20% higher than current,69,100% Green energy & same as current,21
2123,9000-12000,Master,80% Green energy,72,20% higher than current,69,100% Green energy & 20% higher than current,25
2124,9000-12000,Master,100% Green energy,66,20% lower than current,68,60% Green energy & 20% lower than current,21
2125,9000-12000,Master,100% Green energy,66,20% lower than current,68,60% Green energy & same as current,27
2126,9000-12000,Master,100% Green energy,66,20% lower than current,68,60% Green energy & 20% higher than current,24
2127,9000-12000,Master,100% Green energy,66,20% lower than current,68,80% Green energy & 20% lower than current,27
2128,9000-12000,Master,100% Green energy,66,20% lower than current,68,80% Green energy & same as current,25
2129,9000-12000,Master,100% Green energy,66,20% lower than current,68,80% Green energy & 20% higher than current,20
2130,9000-12000,Master,100% Green energy,66,20% lower than current,68,100% Green energy & 20% lower than current,20
2131,9000-12000,Master,100% Green energy,66,20% lower than current,68,100% Green energy & same as current,21
2132,9000-12000,Master,100% Green energy,66,20% lower than current,68,100% Green energy & 20% higher than current,25
2133,9000-12000,Master,100% Green energy,66,same as current,73,60% Green energy & 20% lower than current,21
2134,9000-12000,Master,100% Green energy,66,same as current,73,60% Green energy & same as current,27
2135,9000-12000,Master,100% Green energy,66,same as current,73,60% Green energy & 20% higher than current,24
2136,9000-12000,Master,100% Green energy,66,same as current,73,80% Green energy & 20% lower than current,27
2137,9000-12000,Master,100% Green energy,66,same as current,73,80% Green energy & same as current,25
2138,9000-12000,Master,100% Green energy,66,same as current,73,80% Green energy & 20% higher than current,20
2139,9000-12000,Master,100% Green energy,66,same as current,73,100% Green energy & 20% lower than current,20
2140,9000-12000,Master,100% Green energy,66,same as current,73,100% Green energy & same as current,21
2141,9000-12000,Master,100% Green energy,66,same as current,73,100% Green energy & 20% higher than current,25
2142,9000-12000,Master,100% Green energy,66,20% higher than current,69,60% Green energy & 20% lower than current,21
2143,9000-12000,Master,100% Green energy,66,20% higher than current,69,60% Green energy & same as current,27
2144,9000-12000,Master,100% Green energy,66,20% higher than current,69,60% Green energy & 20% higher than current,24
2145,9000-12000,Master,100% Green energy,66,20% higher than current,69,80% Green energy & 20% lower than current,27
2146,9000-12000,Master,100% Green energy,66,20% higher than current,69,80% Green energy & same as current,25
2147,9000-12000,Master,100% Green energy,66,20% higher than current,69,80% Green energy & 20% higher than current,20
2148,9000-12000,Master,100% Green energy,66,20% higher than current,69,100% Green energy & 20% lower than current,20
2149,9000-12000,Master,100% Green energy,66,20% higher than current,69,100% Green energy & same as current,21
2150,9000-12000,Master,100% Green energy,66,20% higher than current,69,100% Green energy & 20% higher than current,25
2151,9000-12000,Doctorate,60% Green energy,12,20% lower than current,14,60% Green energy & 20% lower than current,4
2152,9000-12000,Doctorate,60% Green energy,12,20% lower than current,14,60% Green energy & same as current,4
2153,9000-12000,Doctorate,60% Green energy,12,20% lower than current,14,60% Green energy & 20% higher than current,4
2154,9000-12000,Doctorate,60% Green energy,12,20% lower than current,14,80% Green energy & 20% lower than current,6
2155,9000-12000,Doctorate,60% Green energy,12,20% lower than current,14,80% Green energy & same as current,4
2156,9000-12000,Doctorate,60% Green energy,12,20% lower than current,14,80% Green energy & 20% higher than current,4
2157,9000-12000,Doctorate,60% Green energy,12,20% lower than current,14,100% Green energy & 20% lower than current,4
2158,9000-12000,Doctorate,60% Green energy,12,20% lower than current,14,100% Green energy & same as current,5
2159,9000-12000,Doctorate,60% Green energy,12,20% lower than current,14,100% Green energy & 20% higher than current,9
2160,9000-12000,Doctorate,60% Green energy,12,same as current,13,60% Green energy & 20% lower than current,4
2161,9000-12000,Doctorate,60% Green energy,12,same as current,13,60% Green energy & same as current,4
2162,9000-12000,Doctorate,60% Green energy,12,same as current,13,60% Green energy & 20% higher than current,4
2163,9000-12000,Doctorate,60% Green energy,12,same as current,13,80% Green energy & 20% lower than current,6
2164,9000-12000,Doctorate,60% Green energy,12,same as current,13,80% Green energy & same as current,4
2165,9000-12000,Doctorate,60% Green energy,12,same as current,13,80% Green energy & 20% higher than current,4
2166,9000-12000,Doctorate,60% Green energy,12,same as current,13,100% Green energy & 20% lower than current,4
2167,9000-12000,Doctorate,60% Green energy,12,same as current,13,100% Green energy & same as current,5
2168,9000-12000,Doctorate,60% Green energy,12,same as current,13,100% Green energy & 20% higher than current,9
2169,9000-12000,Doctorate,60% Green energy,12,20% higher than current,17,60% Green energy & 20% lower than current,4
2170,9000-12000,Doctorate,60% Green energy,12,20% higher than current,17,60% Green energy & same as current,4
2171,9000-12000,Doctorate,60% Green energy,12,20% higher than current,17,60% Green energy & 20% higher than current,4
2172,9000-12000,Doctorate,60% Green energy,12,20% higher than current,17,80% Green energy & 20% lower than current,6
2173,9000-12000,Doctorate,60% Green energy,12,20% higher than current,17,80% Green energy & same as current,4
2174,9000-12000,Doctorate,60% Green energy,12,20% higher than current,17,80% Green energy & 20% higher than current,4
2175,9000-12000,Doctorate,60% Green energy,12,20% higher than current,17,100% Green energy & 20% lower than current,4
2176,9000-12000,Doctorate,60% Green energy,12,20% higher than current,17,100% Green energy & same as current,5
2177,9000-12000,Doctorate,60% Green energy,12,20% higher than current,17,100% Green energy & 20% higher than current,9
2178,9000-12000,Doctorate,80% Green energy,14,20% lower than current,14,60% Green energy & 20% lower than current,4
2179,9000-12000,Doctorate,80% Green energy,14,20% lower than current,14,60% Green energy & same as current,4
2180,9000-12000,Doctorate,80% Green energy,14,20% lower than current,14,60% Green energy & 20% higher than current,4
2181,9000-12000,Doctorate,80% Green energy,14,20% lower than current,14,80% Green energy & 20% lower than current,6
2182,9000-12000,Doctorate,80% Green energy,14,20% lower than current,14,80% Green energy & same as current,4
2183,9000-12000,Doctorate,80% Green energy,14,20% lower than current,14,80% Green energy & 20% higher than current,4
2184,9000-12000,Doctorate,80% Green energy,14,20% lower than current,14,100% Green energy & 20% lower than current,4
2185,9000-12000,Doctorate,80% Green energy,14,20% lower than current,14,100% Green energy & same as current,5
2186,9000-12000,Doctorate,80% Green energy,14,20% lower than current,14,100% Green energy & 20% higher than current,9
2187,9000-12000,Doctorate,80% Green energy,14,same as current,13,60% Green energy & 20% lower than current,4
2188,9000-12000,Doctorate,80% Green energy,14,same as current,13,60% Green energy & same as current,4
2189,9000-12000,Doctorate,80% Green energy,14,same as current,13,60% Green energy & 20% higher than current,4
2190,9000-12000,Doctorate,80% Green energy,14,same as current,13,80% Green energy & 20% lower than current,6
2191,9000-12000,Doctorate,80% Green energy,14,same as current,13,80% Green energy & same as current,4
2192,9000-12000,Doctorate,80% Green energy,14,same as current,13,80% Green energy & 20% higher than current,4
2193,9000-12000,Doctorate,80% Green energy,14,same as current,13,100% Green energy & 20% lower than current,4
2194,9000-12000,Doctorate,80% Green energy,14,same as current,13,100% Green energy & same as current,5
2195,9000-12000,Doctorate,80% Green energy,14,same as current,13,100% Green energy & 20% higher than current,9
2196,9000-12000,Doctorate,80% Green energy,14,20% higher than current,17,60% Green energy & 20% lower than current,4
2197,9000-12000,Doctorate,80% Green energy,14,20% higher than current,17,60% Green energy & same as current,4
2198,9000-12000,Doctorate,80% Green energy,14,20% higher than current,17,60% Green energy & 20% higher than current,4
2199,9000-12000,Doctorate,80% Green energy,14,20% higher than current,17,80% Green energy & 20% lower than current,6
2200,9000-12000,Doctorate,80% Green energy,14,20% higher than current,17,80% Green energy & same as current,4
2201,9000-12000,Doctorate,80% Green energy,14,20% higher than current,17,80% Green energy & 20% higher than current,4
2202,9000-12000,Doctorate,80% Green energy,14,20% higher than current,17,100% Green energy & 20% lower than current,4
2203,9000-12000,Doctorate,80% Green energy,14,20% higher than current,17,100% Green energy & same as current,5
