,year,value,ISO2,energy_type
643,2001,0.0,KY,Total Renewable
644,2001,64959.0,KZ,Total Non-Renewable
645,2001,10341.0,KZ,Total Renewable
646,2001,0.0,LA,Total Non-Renewable
647,2001,4320.342,LA,Total Renewable
648,2001,10480.48,LB,Total Non-Renewable
649,2001,613.8,LB,Total Renewable
650,2001,352.9,LC,Total Non-Renewable
651,2001,0.0,LC,Total Renewable
652,2001,4404.97,LK,Total Non-Renewable
653,2001,4290.983,LK,Total Renewable
654,2001,270.0,LR,Total Non-Renewable
655,2001,29.739,LR,Total Renewable
656,2001,1.579,LS,Total Non-Renewable
657,2001,447.317,LS,Total Renewable
658,2001,5068.0,LT,Total Non-Renewable
659,2001,433.0,LT,Total Renewable
660,2001,746.8639999999999,LU,Total Non-Renewable
661,2001,221.537,LU,Total Renewable
662,2001,2015.0,LV,Total Non-Renewable
663,2001,4365.5380000000005,LV,Total Renewable
664,2001,20364.0,LY,Total Non-Renewable
665,2001,0.0,LY,Total Renewable
666,2001,15309.2,MA,Total Non-Renewable
667,2001,2304.316,MA,Total Renewable
668,2001,9104.0,MD,Total Non-Renewable
669,2001,437.0,MD,Total Renewable
670,2001,0.0,ME,Total Non-Renewable
671,2001,0.0,ME,Total Renewable
672,2001,391.976,MG,Total Non-Renewable
673,2001,671.816,MG,Total Renewable
674,2001,107.19999999999999,MH,Total Non-Renewable
675,2001,0.094,MH,Total Renewable
676,2001,6749.0,MK,Total Non-Renewable
677,2001,1069.0,MK,Total Renewable
678,2001,888.6171274,ML,Total Non-Renewable
679,2001,436.14799999999997,ML,Total Renewable
680,2001,3394.57,MM,Total Non-Renewable
681,2001,2547.338,MM,Total Renewable
682,2001,3775.8,MN,Total Non-Renewable
683,2001,21.528000000000002,MN,Total Renewable
684,2001,1686.0,MQ,Total Non-Renewable
685,2001,0.0,MQ,Total Renewable
686,2001,567.8,MR,Total Non-Renewable
687,2001,0.0,MR,Total Renewable
688,2001,19.0,MS,Total Non-Renewable
689,2001,0.0,MS,Total Renewable
690,2001,2514.0,MT,Total Non-Renewable
691,2001,0.0,MT,Total Renewable
692,2001,1860.6570000000002,MU,Total Non-Renewable
693,2001,669.505,MU,Total Renewable
694,2001,451.454,MV,Total Non-Renewable
695,2001,0.0,MV,Total Renewable
696,2001,117.83947839999999,MW,Total Non-Renewable
697,2001,1423.609,MW,Total Renewable
698,2001,198814.0,MX,Total Non-Renewable
699,2001,41192.0,MX,Total Renewable
700,2001,82036.5,MY,Total Non-Renewable
701,2001,9388.179,MY,Total Renewable
702,2001,67.88,MZ,Total Non-Renewable
703,2001,14104.892,MZ,Total Renewable
704,2001,1632.671,NC,Total Non-Renewable
705,2001,456.757,NC,Total Renewable
706,2001,362.6,NE,Total Non-Renewable
707,2001,2.9000000000000004,NE,Total Renewable
708,2001,13053.0,NG,Total Non-Renewable
709,2001,8291.33,NG,Total Renewable
710,2001,2463.56,NI,Total Non-Renewable
711,2001,380.24,NI,Total Renewable
712,2001,103790.959,NL,Total Non-Renewable
713,2001,4140.236,NL,Total Renewable
714,2001,545.0,NO,Total Non-Renewable
715,2001,148496.34,NO,Total Renewable
716,2001,75.485,NP,Total Non-Renewable
717,2001,2110.621,NP,Total Renewable
718,2001,51.32000000000001,NR,Total Non-Renewable
719,2001,0.0,NR,Total Renewable
720,2001,5.345,NU,Total Non-Renewable
721,2001,0.0,NU,Total Renewable
722,2001,17034.0,NZ,Total Non-Renewable
723,2001,27922.0,NZ,Total Renewable
724,2001,12039.0,OM,Total Non-Renewable
725,2001,0.0,OM,Total Renewable
726,2001,3329.3199999999997,PA,Total Non-Renewable
727,2001,3378.771,PA,Total Renewable
728,2001,6353.514,PE,Total Non-Renewable
729,2001,20727.715,PE,Total Renewable
730,2001,554.804,PF,Total Non-Renewable
731,2001,203.42000000000002,PF,Total Renewable
732,2001,1633.894,PG,Total Non-Renewable
733,2001,1153.25,PG,Total Renewable
734,2001,37513.828,PH,Total Non-Renewable
735,2001,8670.288,PH,Total Renewable
736,2001,62170.0,PK,Total Non-Renewable
737,2001,24563.65,PK,Total Renewable
738,2001,179161.0,PL,Total Non-Renewable
739,2001,3697.0,PL,Total Renewable
740,2001,65.666,PM,Total Non-Renewable
741,2001,1.2999999999999998,PM,Total Renewable
742,2001,26922.898999999998,PR,Total Non-Renewable
743,2001,217.601,PR,Total Renewable
744,2001,45.528,PS,Total Non-Renewable
745,2001,0.0,PS,Total Renewable
746,2001,36184.0,PT,Total Non-Renewable
747,2001,20569.0,PT,Total Renewable
748,2001,129.151,PW,Total Non-Renewable
749,2001,0.009000000000000001,PW,Total Renewable
750,2001,0.48,PY,Total Non-Renewable
751,2001,53408.815,PY,Total Renewable
752,2001,12289.0,QA,Total Non-Renewable
753,2001,0.0,QA,Total Renewable
754,2001,1372.4,RE,Total Non-Renewable
755,2001,895.6,RE,Total Renewable
756,2001,43021.0,RO,Total Non-Renewable
757,2001,21196.0,RO,Total Renewable
758,2001,31641.0,RS,Total Non-Renewable
759,2001,12160.546999999999,RS,Total Renewable
760,2001,761999.928,RU,Total Non-Renewable
761,2001,219862.946,RU,Total Renewable
762,2001,2.64,RW,Total Non-Renewable
763,2001,131.437,RW,Total Renewable
764,2001,160186.0,SA,Total Non-Renewable
765,2001,1.35,SA,Total Renewable
766,2001,102.449,SB,Total Non-Renewable
767,2001,1.128,SB,Total Renewable
768,2001,281.642,SC,Total Non-Renewable
769,2001,0.0,SC,Total Renewable
770,2001,1597.0,SD,Total Non-Renewable
771,2001,1735.066,SD,Total Renewable
772,2001,11490.0,SE,Total Non-Renewable
773,2001,102023.519,SE,Total Renewable
774,2001,40794.97,SG,Total Non-Renewable
775,2001,630.55,SG,Total Renewable
776,2001,6660.0,SI,Total Non-Renewable
777,2001,4791.737999999999,SI,Total Renewable
778,2001,12818.0,SK,Total Non-Renewable
779,2001,6673.0,SK,Total Renewable
780,2001,46.0,SL,Total Non-Renewable
781,2001,19.0,SL,Total Renewable
782,2001,1685.568,SN,Total Non-Renewable
783,2001,22.200000000000003,SN,Total Renewable
784,2001,321.0,SO,Total Non-Renewable
785,2001,0.0,SO,Total Renewable
786,2001,337.98199999999997,SR,Total Non-Renewable
787,2001,1408.2749999999999,SR,Total Renewable
788,2001,30.647,ST,Total Non-Renewable
789,2001,6.755,ST,Total Renewable
790,2001,2476.821,SV,Total Non-Renewable
791,2001,1677.79,SV,Total Renewable
792,2001,30064.0,SY,Total Non-Renewable
793,2001,4978.184,SY,Total Renewable
794,2001,16.419,SZ,Total Non-Renewable
795,2001,401.281,SZ,Total Renewable
796,2001,95.0,TC,Total Non-Renewable
797,2001,0.0,TC,Total Renewable
798,2001,122.4,TD,Total Non-Renewable
799,2001,9.0,TD,Total Renewable
800,2001,54.0,TG,Total Non-Renewable
801,2001,159.17000000000002,TG,Total Renewable
802,2001,113546.632,TH,Total Non-Renewable
803,2001,14244.218,TH,Total Renewable
804,2001,494.0,TJ,Total Non-Renewable
805,2001,18261.0,TJ,Total Renewable
806,2001,0.674,TK,Total Non-Renewable
807,2001,0.043,TK,Total Renewable
808,2001,20.528,TL,Total Non-Renewable
809,2001,0.0,TL,Total Renewable
810,2001,13036.0,TM,Total Non-Renewable
811,2001,4.354,TM,Total Renewable
812,2001,13560.0,TN,Total Non-Renewable
813,2001,153.621,TN,Total Renewable
814,2001,48.167,TO,Total Non-Renewable
815,2001,0.135,TO,Total Renewable
816,2001,114860.0,TR,Total Non-Renewable
817,2001,36024.746,TR,Total Renewable
818,2001,7013.599999999999,TT,Total Non-Renewable
819,2001,35.706,TT,Total Renewable
820,2001,8.15,TV,Total Non-Renewable
821,2001,0.014,TV,Total Renewable
822,2001,166889.0,TW,Total Non-Renewable
823,2001,8602.1,TW,Total Renewable
824,2001,173.224336,TZ,Total Non-Renewable
825,2001,2547.468,TZ,Total Renewable
826,2001,119586.0,UA,Total Non-Renewable
827,2001,16753.73,UA,Total Renewable
828,2001,4.2,UG,Total Non-Renewable
829,2001,1869.316,UG,Total Renewable
830,2001,3386587.99,US,Total Non-Renewable
831,2001,337937.634,US,Total Renewable
832,2001,533.424,UY,Total Non-Renewable
833,2001,10787.462000000001,UY,Total Renewable
834,2001,52141.0,UZ,Total Non-Renewable
835,2001,7555.0,UZ,Total Renewable
836,2001,109.19999999999999,VC,Total Non-Renewable
837,2001,23.62,VC,Total Renewable
838,2001,36879.0,VE,Total Non-Renewable
839,2001,73648.81,VE,Total Renewable
840,2001,169.757,VG,Total Non-Renewable
841,2001,0.0,VG,Total Renewable
842,2001,1298.2,VI,Total Non-Renewable
843,2001,0.0,VI,Total Renewable
844,2001,18557.017,VN,Total Non-Renewable
845,2001,20243.437,VN,Total Renewable
846,2001,75.161,VU,Total Non-Renewable
847,2001,1.6,VU,Total Renewable
848,2001,70.68,WS,Total Non-Renewable
849,2001,62.629000000000005,WS,Total Renewable
850,2001,4553.0,YE,Total Non-Renewable
851,2001,0.0,YE,Total Renewable
852,2001,123.5,YT,Total Non-Renewable
853,2001,0.0,YT,Total Renewable
854,2001,213544.0,ZA,Total Non-Renewable
855,2001,4007.71,ZA,Total Renewable
856,2001,100.25,ZM,Total Non-Renewable
857,2001,10821.092,ZM,Total Renewable
858,2001,6113.372,ZW,Total Non-Renewable
859,2001,3826.7239999999997,ZW,Total Renewable
860,2002,0.0,AD,Total Non-Renewable
861,2002,110.0,AD,Total Renewable
862,2002,55986.0,AE,Total Non-Renewable
863,2002,0.0,AE,Total Renewable
864,2002,61.365,AF,Total Non-Renewable
865,2002,649.455,AF,Total Renewable
866,2002,228.0,AG,Total Non-Renewable
867,2002,0.0,AG,Total Renewable
868,2002,72.917,AI,Total Non-Renewable
869,2002,0.0,AI,Total Renewable
870,2002,450.0,AL,Total Non-Renewable
871,2002,4965.472,AL,Total Renewable
872,2002,3378.5,AM,Total Non-Renewable
873,2002,2823.0,AM,Total Renewable
874,2002,555.188,AO,Total Non-Renewable
875,2002,1365.8329999999999,AO,Total Renewable
876,2002,56865.804000000004,AR,Total Non-Renewable
877,2002,45583.525,AR,Total Renewable
878,2002,221.18900000000002,AS,Total Non-Renewable
879,2002,0.0,AS,Total Renewable
880,2002,23827.0,AT,Total Non-Renewable
881,2002,54305.850000000006,AT,Total Renewable
882,2002,249250.0,AU,Total Non-Renewable
883,2002,25377.0,AU,Total Renewable
884,2002,982.649,AW,Total Non-Renewable
885,2002,0.0,AW,Total Renewable
886,2002,21030.0,AZ,Total Non-Renewable
887,2002,2954.0,AZ,Total Renewable
888,2002,7292.0,BA,Total Non-Renewable
889,2002,6776.0,BA,Total Renewable
890,2002,1063.54,BB,Total Non-Renewable
891,2002,0.332,BB,Total Renewable
892,2002,25715.566,BD,Total Non-Renewable
893,2002,1565.5140000000001,BD,Total Renewable
894,2002,39486.0,BE,Total Non-Renewable
895,2002,1438.0,BE,Total Renewable
896,2002,348.92,BF,Total Non-Renewable
897,2002,95.755,BF,Total Renewable
898,2002,26568.0,BG,Total Non-Renewable
899,2002,3252.0,BG,Total Renewable
900,2002,12604.08,BH,Total Non-Renewable
901,2002,0.0,BH,Total Renewable
902,2002,11.666,BI,Total Non-Renewable
903,2002,185.535,BI,Total Renewable
904,2002,121.342,BJ,Total Non-Renewable
905,2002,2.019,BJ,Total Renewable
906,2002,3778.178,BN,Total Non-Renewable
907,2002,0.0,BN,Total Renewable
908,2002,2482.8,BO,Total Non-Renewable
909,2002,2689.176,BO,Total Renewable
910,2002,43088.828,BR,Total Non-Renewable
911,2002,363589.49,BR,Total Renewable
912,2002,2287.2,BS,Total Non-Renewable
913,2002,7.407,BS,Total Renewable
914,2002,9.68,BT,Total Non-Renewable
915,2002,2542.88,BT,Total Renewable
916,2002,1240.3,BW,Total Non-Renewable
917,2002,0.0,BW,Total Renewable
918,2002,34264.0,BY,Total Non-Renewable
919,2002,42.635,BY,Total Renewable
920,2002,99.646,BZ,Total Non-Renewable
921,2002,140.958,BZ,Total Renewable
922,2002,198763.0,CA,Total Non-Renewable
923,2002,431448.767,CA,Total Renewable
924,2002,24.987000000000002,CD,Total Non-Renewable
925,2002,8523.58,CD,Total Renewable
926,2002,21.25,CF,Total Non-Renewable
927,2002,103.51400000000001,CF,Total Renewable
928,2002,53.57,CG,Total Non-Renewable
929,2002,510.099,CG,Total Renewable
930,2002,1619.0,CH,Total Non-Renewable
931,2002,49283.0,CH,Total Renewable
932,2002,4177.142804,CI,Total Non-Renewable
933,2002,2333.0,CI,Total Renewable
934,2002,35.047000000000004,CK,Total Non-Renewable
935,2002,0.133,CK,Total Renewable
936,2002,25261.774,CL,Total Non-Renewable
937,2002,29055.0,CL,Total Renewable
938,2002,381.701,CM,Total Non-Renewable
939,2002,3901.0,CM,Total Renewable
940,2002,1601838.6,CN,Total Non-Renewable
941,2002,371940.34,CN,Total Renewable
942,2002,15206.592,CO,Total Non-Renewable
943,2002,43849.844999999994,CO,Total Renewable
944,2002,427.92,CR,Total Non-Renewable
945,2002,7587.229,CR,Total Renewable
946,2002,17586.7,CU,Total Non-Renewable
947,2002,1585.0,CU,Total Renewable
948,2002,249.41899999999998,CV,Total Non-Renewable
949,2002,7.7620000000000005,CV,Total Renewable
950,2002,4773.0,CY,Total Non-Renewable
951,2002,0.0,CY,Total Renewable
952,2002,65648.0,CZ,Total Non-Renewable
953,2002,4099.217000000001,CZ,Total Renewable
954,2002,443862.0,DE,Total Non-Renewable
955,2002,62838.5,DE,Total Renewable
956,2002,310.0,DJ,Total Non-Renewable
957,2002,0.0,DJ,Total Renewable
958,2002,41060.0,DK,Total Non-Renewable
959,2002,10099.530999999999,DK,Total Renewable
960,2002,56.498999999999995,DM,Total Non-Renewable
961,2002,43.759,DM,Total Renewable
962,2002,15758.182999999999,DO,Total Non-Renewable
963,2002,1629.5149999999999,DO,Total Renewable
964,2002,33924.81,DZ,Total Non-Renewable
965,2002,334.0,DZ,Total Renewable
966,2002,6130.009,EC,Total Non-Renewable
967,2002,9270.066,EC,Total Renewable
968,2002,10896.0,EE,Total Non-Renewable
969,2002,40.0,EE,Total Renewable
970,2002,85069.992,EG,Total Non-Renewable
971,2002,16333.387999999999,EG,Total Renewable
972,2002,422.0,ER,Total Non-Renewable
973,2002,0.0,ER,Total Renewable
974,2002,172902.481,ES,Total Non-Renewable
975,2002,54085.619,ES,Total Renewable
976,2002,214.29,ET,Total Non-Renewable
977,2002,2543.383,ET,Total Renewable
978,2002,41755.0,FI,Total Non-Renewable
979,2002,24489.865,FI,Total Renewable
980,2002,303.11699999999996,FJ,Total Non-Renewable
981,2002,671.253,FJ,Total Renewable
982,2002,22.6,FK,Total Non-Renewable
983,2002,1.171,FK,Total Renewable
984,2002,117.80000000000001,FM,Total Non-Renewable
985,2002,5.912,FM,Total Renewable
986,2002,204.85999999999999,FO,Total Non-Renewable
987,2002,128.8,FO,Total Renewable
988,2002,78036.0,FR,Total Non-Renewable
989,2002,86289.424,FR,Total Renewable
990,2002,1033.8509999999999,GA,Total Non-Renewable
991,2002,1406.8149999999998,GA,Total Renewable
992,2002,341441.0,GB,Total Non-Renewable
993,2002,14387.5,GB,Total Renewable
994,2002,205.603,GD,Total Non-Renewable
995,2002,0.0,GD,Total Renewable
996,2002,1073.4,GE,Total Non-Renewable
997,2002,9272.24,GE,Total Renewable
998,2002,323.644,GF,Total Non-Renewable
999,2002,539.326,GF,Total Renewable
1000,2002,2817.0,GH,Total Non-Renewable
1001,2002,6127.124000000001,GH,Total Renewable
1002,2002,255.42,GL,Total Non-Renewable
1003,2002,219.528,GL,Total Renewable
1004,2002,177.0,GM,Total Non-Renewable
1005,2002,0.0,GM,Total Renewable
1006,2002,628.0,GN,Total Non-Renewable
1007,2002,723.22,GN,Total Renewable
1008,2002,1509.001,GP,Total Non-Renewable
1009,2002,164.52700000000002,GP,Total Renewable
1010,2002,196.244,GQ,Total Non-Renewable
1011,2002,12.6,GQ,Total Renewable
1012,2002,58424.0,GR,Total Non-Renewable
1013,2002,6965.1,GR,Total Renewable
1014,2002,4907.4220000000005,GT,Total Non-Renewable
1015,2002,3560.025,GT,Total Renewable
1016,2002,2271.4579999999996,GU,Total Non-Renewable
1017,2002,0.0,GU,Total Renewable
1018,2002,45.897999999999996,GW,Total Non-Renewable
1019,2002,0.0,GW,Total Renewable
1020,2002,1216.481,GY,Total Non-Renewable
1021,2002,72.279,GY,Total Renewable
1022,2002,45918.0,HK,Total Non-Renewable
1023,2002,0.0,HK,Total Renewable
1024,2002,3138.544,HN,Total Non-Renewable
1025,2002,2114.5209999999997,HN,Total Renewable
1026,2002,8719.0,HR,Total Non-Renewable
1027,2002,7908.8,HR,Total Renewable
1028,2002,447.544,HT,Total Non-Renewable
1029,2002,316.286,HT,Total Renewable
1030,2002,28466.0,HU,Total Non-Renewable
1031,2002,344.5,HU,Total Renewable
1032,2002,109612.06,ID,Total Non-Renewable
1033,2002,18560.716,ID,Total Renewable
1034,2002,28206.0,IE,Total Non-Renewable
1035,2002,1771.8,IE,Total Renewable
1036,2002,55669.0,IL,Total Non-Renewable
1037,2002,44.61,IL,Total Renewable
1038,2002,585815.819,IN,Total Non-Renewable
1039,2002,102835.44099999999,IN,Total Renewable
1040,2002,37904.0,IQ,Total Non-Renewable
1041,2002,1009.0,IQ,Total Renewable
1042,2002,161582.0,IR,Total Non-Renewable
1043,2002,11120.294,IR,Total Renewable
1044,2002,155.0,IS,Total Non-Renewable
1045,2002,8132.0,IS,Total Renewable
1046,2002,281187.0,IT,Total Non-Renewable
1047,2002,61717.358,IT,Total Renewable
1048,2002,4247.034000000001,JM,Total Non-Renewable
1049,2002,192.715,JM,Total Renewable
1050,2002,9843.53,JO,Total Non-Renewable
1051,2002,75.415,JO,Total Renewable
1052,2002,820943.0,JP,Total Non-Renewable
1053,2002,120045.0,JP,Total Renewable
1054,2002,1509.0,KE,Total Non-Renewable
1055,2002,3605.659,KE,Total Renewable
1056,2002,2615.2,KG,Total Non-Renewable
1057,2002,13730.4,KG,Total Renewable
1058,2002,693.621,KH,Total Non-Renewable
1059,2002,41.838,KH,Total Renewable
1060,2002,19.25,KI,Total Non-Renewable
1061,2002,0.16699999999999998,KI,Total Renewable
1062,2002,38.191,KM,Total Non-Renewable
1063,2002,3.61,KM,Total Renewable
1064,2002,225.8,KN,Total Non-Renewable
1065,2002,0.0,KN,Total Renewable
1066,2002,11360.0,KP,Total Non-Renewable
1067,2002,15432.087,KP,Total Renewable
1068,2002,241725.0,KR,Total Non-Renewable
1069,2002,5110.5,KR,Total Renewable
1070,2002,45557.8,KW,Total Non-Renewable
1071,2002,0.0,KW,Total Renewable
1072,2002,676.25,KY,Total Non-Renewable
1073,2002,0.0,KY,Total Renewable
1074,2002,65745.0,KZ,Total Non-Renewable
1075,2002,11150.0,KZ,Total Renewable
1076,2002,0.0,LA,Total Non-Renewable
1077,2002,4158.228,LA,Total Renewable
1078,2002,10839.749,LB,Total Non-Renewable
1079,2002,959.841,LB,Total Renewable
1080,2002,352.1,LC,Total Non-Renewable
1081,2002,0.0,LC,Total Renewable
1082,2002,5362.78,LK,Total Non-Renewable
1083,2002,3885.976,LK,Total Renewable
1084,2002,270.0,LR,Total Non-Renewable
1085,2002,29.739,LR,Total Renewable
1086,2002,1.579,LS,Total Non-Renewable
1087,2002,474.123,LS,Total Renewable
1088,2002,5118.0,LT,Total Non-Renewable
1089,2002,465.0,LT,Total Renewable
1090,2002,3090.61,LU,Total Non-Renewable
1091,2002,207.48,LU,Total Renewable
1092,2002,2073.0,LV,Total Non-Renewable
1093,2002,4041.846,LV,Total Renewable
1094,2002,21949.0,LY,Total Non-Renewable
1095,2002,0.0,LY,Total Renewable
1096,2002,16340.2,MA,Total Non-Renewable
1097,2002,2273.456,MA,Total Renewable
1098,2002,8906.0,MD,Total Non-Renewable
1099,2002,437.0,MD,Total Renewable
1100,2002,0.0,ME,Total Non-Renewable
1101,2002,0.0,ME,Total Renewable
1102,2002,366.598,MG,Total Non-Renewable
1103,2002,643.256,MG,Total Renewable
1104,2002,113.44,MH,Total Non-Renewable
1105,2002,0.094,MH,Total Renewable
1106,2002,6347.0,MK,Total Non-Renewable
1107,2002,1200.0,MK,Total Renewable
1108,2002,906.6171274,ML,Total Non-Renewable
1109,2002,1065.995,ML,Total Renewable
1110,2002,3670.77,MM,Total Non-Renewable
1111,2002,2664.489,MM,Total Renewable
1112,2002,3864.8,MN,Total Non-Renewable
1113,2002,21.528000000000002,MN,Total Renewable
1114,2002,1708.5,MQ,Total Non-Renewable
1115,2002,9.5,MQ,Total Renewable
1116,2002,629.3,MR,Total Non-Renewable
1117,2002,0.0,MR,Total Renewable
1118,2002,19.0,MS,Total Non-Renewable
1119,2002,0.0,MS,Total Renewable
1120,2002,2623.0,MT,Total Non-Renewable
1121,2002,0.0,MT,Total Renewable
1122,2002,1906.1370000000002,MU,Total Non-Renewable
1123,2002,658.061,MU,Total Renewable
1124,2002,475.482,MV,Total Non-Renewable
1125,2002,0.0,MV,Total Renewable
1126,2002,120.9614784,MW,Total Non-Renewable
1127,2002,1476.9189999999999,MW,Total Renewable
1128,2002,208974.0,MX,Total Non-Renewable
1129,2002,37610.0,MX,Total Renewable
1130,2002,86897.5,MY,Total Non-Renewable
1131,2002,8774.179,MY,Total Renewable
1132,2002,60.34,MZ,Total Non-Renewable
1133,2002,14956.105,MZ,Total Renewable
1134,2002,1698.132,NC,Total Non-Renewable
1135,2002,414.21400000000006,NC,Total Renewable
1136,2002,374.06,NE,Total Non-Renewable
1137,2002,4.5,NE,Total Renewable
1138,2002,16811.0,NG,Total Non-Renewable
1139,2002,8488.289999999999,NG,Total Renewable
1140,2002,2420.53,NI,Total Non-Renewable
1141,2002,579.9200000000001,NI,Total Renewable
1142,2002,105769.86600000001,NL,Total Non-Renewable
1143,2002,5009.531,NL,Total Renewable
1144,2002,469.0,NO,Total Non-Renewable
1145,2002,157826.84,NO,Total Renewable
1146,2002,64.115,NP,Total Non-Renewable
1147,2002,2366.5950000000003,NP,Total Renewable
1148,2002,47.239999999999995,NR,Total Non-Renewable
1149,2002,0.0,NR,Total Renewable
1150,2002,5.452,NU,Total Non-Renewable
1151,2002,0.0,NU,Total Renewable
1152,2002,14852.0,NZ,Total Non-Renewable
1153,2002,31143.0,NZ,Total Renewable
1154,2002,12635.0,OM,Total Non-Renewable
1155,2002,0.0,OM,Total Renewable
1156,2002,2534.38,PA,Total Non-Renewable
1157,2002,4333.018,PA,Total Renewable
1158,2002,7066.647,PE,Total Non-Renewable
1159,2002,21236.746,PE,Total Renewable
1160,2002,613.2280000000001,PF,Total Non-Renewable
1161,2002,168.885,PF,Total Renewable
1162,2002,1632.429,PG,Total Non-Renewable
1163,2002,1151.6499999999999,PG,Total Renewable
